first_name,last_name,email,invoice_date,total,quantity,unit_price,track_name
Frank,Ralston,fralston@gmail.com,2022-03-21,15.86,1,0.99,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat"
Frank,Ralston,fralston@gmail.com,2022-03-21,15.86,1,0.99,Rehab
Frank,Ralston,fralston@gmail.com,2022-03-21,15.86,1,0.99,He Can Only Hold Her
Niklas,Schröder,nschroder@surfeu.de,2022-03-29,0.99,1,0.99,Slowness
Camille,Bernard,camille.bernard@yahoo.fr,2022-04-11,1.98,1,0.99,"Prometheus Overture, Op. 43"
Camille,Bernard,camille.bernard@yahoo.fr,2022-04-11,1.98,1,0.99,Sonata for Solo Violin: IV: Presto
Marc,Dubois,marc.dubois@hotmail.com,2022-04-11,1.98,1,0.99,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II"
Marc,Dubois,marc.dubois@hotmail.com,2022-04-11,1.98,1,0.99,Adios nonino
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,"Act IV, Symphony"
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts"""
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,"Partita in E Major, BWV 1006A: I. Prelude"
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-04-12,3.96,1,0.99,Sing Joyfully
Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,"Étude 1, In C Major - Preludio (Presto) - Liszt"
Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai"
Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,For Those About To Rock (We Salute You)
Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,Princess of the Dawn
Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,Snowballed
Lucas,Mancini,lucas.mancini@yahoo.it,2022-04-13,5.94,1,0.99,Night Of The Long Knives
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Problem Child
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Rag Doll
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Blind Man
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Livin' On The Edge
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Forgiven
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Wake Up
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,I Can't Remember
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,I Know Somethin (Bout You)
Phil,Hughes,phil.hughes@gmail.com,2022-04-16,8.91,1,0.99,Ligia
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,"Canta, Canta Mais"
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Cochise
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Hypnotize
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Drown Me Slowly
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Long Tall Sally
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Good Golly Miss Molly
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Do what cha wanna
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,A.N.D.R.O.T.A.Z.
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,The Beginning...At Last
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Tomorrow's Dream
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Smoked Pork
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Voodoo
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Chemical Wedding
François,Tremblay,ftremblay@gmail.com,2022-04-21,13.86,1,0.99,Realword
Jack,Smith,jacksmith@microsoft.com,2022-04-29,0.99,1,0.99,Meditação
Michelle,Brooks,michelleb@aol.com,2022-05-12,1.98,1,0.99,Terra
Michelle,Brooks,michelleb@aol.com,2022-05-12,1.98,1,0.99,Eclipse Oculto
Dan,Miller,dmiller@comcast.com,2022-05-12,1.98,1,0.99,Bem Devagar
Dan,Miller,dmiller@comcast.com,2022-05-12,1.98,1,0.99,Saudosismo
Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,Sozinho
Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,Mel
Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,Odara
Heather,Leacock,hleacock@gmail.com,2022-05-13,3.96,1,0.99,Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu
Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,Sozinho (Caêdrum 'n' Bass)
Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,Samba De Orly
Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,O Que Será (À Flor Da Terra)
Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,Minha Historia
Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,Geni E O Zepelim
Richard,Cunningham,ricunningham@hotmail.com,2022-05-14,5.94,1,0.99,Construção / Deus Lhe Pague
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Um Passeio No Mundo Livre
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Manguetown
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Criança De Domingo
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Banditismo Por Uma Questa
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Da Lama Ao Caos
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Computadores Fazem Arte
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Extra
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Onde Você Mora?
Aaron,Mitchell,aaronmitchell@yahoo.ca,2022-05-17,8.91,1,0.99,Onde Você Mora?
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Na Frente Da TV
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Amor Demais
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,"Tapa Aqui, Descobre Ali"
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,My Love
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Travelling Riverside Blues
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Sam With The Showing Scalp Flat Top
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Gavioes 2001
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Morro Da Casa Verde 2001
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Samba da Bençaco
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Maria Fumaça
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Only A Dream In Rio
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Só Tinha De Ser Com Você
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,Whiskey In The Jar
Marc,Dubois,marc.dubois@hotmail.com,2022-05-22,13.86,1,0.99,It's A Hard Life
Mark,Taylor,mark.taylor@yahoo.au,2022-05-30,0.99,1,0.99,Sure Know Something
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-06-12,1.98,1,0.99,Love Gun
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-06-12,1.98,1,0.99,Deuce
Manoj,Pareek,manoj.pareek@rediff.com,2022-06-12,1.98,1,0.99,Shock Me
Manoj,Pareek,manoj.pareek@rediff.com,2022-06-12,1.98,1,0.99,She
Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,Shout It Out Loud
Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,Calling Dr. Love
Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,Strutter
Luís,Gonçalves,luisg@embraer.com.br,2022-06-13,3.96,1,0.99,Cold Gin
František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,De La Luz
František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,Surrender
František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,When Evening Falls
František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,Poprocks And Coke
František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,When I Come Around
František,Wichterlová,frantisekw@jetbrains.com,2022-06-14,5.94,1,0.99,Brain Stew
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Redundant
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Into The Light
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Cry For Love
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Grito De Alerta
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Lindo Lago Do Amor
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Ponto De Interrogação
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Voce Nao Entende Nada - Cotidiano
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,O Leaozinho
Alexandre,Rocha,alero@uol.com.br,2022-06-17,8.91,1,0.99,Top Top
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,"Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll"
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,You Fool No One
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Viradouro
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Tradição
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Maria Maria
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Entre E Ouça
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Agora Que O Dia Acordou
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Bye Bye Blackbird
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Nefertiti
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Going Down / Highway Star
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Boogie Blues
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Don't Take Your Love From Me
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Onde Anda Você
Dan,Miller,dmiller@comcast.com,2022-06-22,13.86,1,0.99,Deixa
João,Fernandes,jfernandes@yahoo.pt,2022-06-30,0.99,1,0.99,As Rosas Não Falam (Beth Carvalho)
Madalena,Sampaio,masampaio@sapo.pt,2022-07-13,1.98,1,0.99,Wave (Os Cariocas)
Madalena,Sampaio,masampaio@sapo.pt,2022-07-13,1.98,1,0.99,Garota de Ipanema (Dick Farney)
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-07-13,1.98,1,0.99,Susie Q
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-07-13,1.98,1,0.99,Proud Mary
Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,Lodi
Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,Commotion
Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,Fortunate Son
Camille,Bernard,camille.bernard@yahoo.fr,2022-07-14,3.96,1,0.99,Who'll Stop The Rain
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,Long As I Can See The Light
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,Sweet Hitch-Hiker
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,Born On The Bayou
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,Night Time Is The Right Time
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,The Midnight Special
Isabelle,Mercier,isabelle_mercier@apple.fr,2022-07-15,5.94,1,0.99,(Wish I Could) Hideaway
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Gatas Extraordinárias
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,"Você Passa, Eu Acho Graça (Ao Vivo)"
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Não Sei O Que Eu Quero Da Vida
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,E.C.T.
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Eleanor Rigby
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Comin' Home
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Love Child
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Flight Of The Rat
Stanisław,Wójcik,stanisław.wójcik@wp.pl,2022-07-18,8.91,1,0.99,Strange Kind Of Woman
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Black Night
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Pictures Of Home
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Cascades : I'm Not Your Lover
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,The Cut Runs Deep
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Love Don't Mean a Thing
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Lick It Up
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Pour Some Sugar On Me
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Action
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Groovus Interruptus
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Cigano
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Acelerou
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Azul
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,"Dois Pra Lá, Dois Pra Cá"
Manoj,Pareek,manoj.pareek@rediff.com,2022-07-23,13.86,1,0.99,Maria Rosa
Fernanda,Ramos,fernadaramos4@uol.com.br,2022-07-31,0.99,1,0.99,Lay Down Sally
Mark,Philips,mphilips12@shaw.ca,2022-08-13,1.98,1,0.99,Knockin On Heavens Door
Mark,Philips,mphilips12@shaw.ca,2022-08-13,1.98,1,0.99,Wonderful Tonight
Frank,Harris,fharris@google.com,2022-08-13,1.98,1,0.99,Promises
Frank,Harris,fharris@google.com,2022-08-13,1.98,1,0.99,Signe
Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,Hey Hey
Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,Lonely Stranger
Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,Layla
Michelle,Brooks,michelleb@aol.com,2022-08-14,3.96,1,0.99,Walkin' Blues
Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,Old Love
Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,Last Cup Of Sorrow
Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,Ashes To Ashes
Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,Home Sick Home
Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,Midlife Crisis
Heather,Leacock,hleacock@gmail.com,2022-08-15,5.94,1,0.99,Malpractice
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,Midnight Cowboy
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,Star A.D.
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,King For A Day
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,Epic
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,The Morning After
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,Xote Dos Milagres
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,Principiando/Decolagem
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,In Your Honor
Julia,Barnett,jubarnett@gmail.com,2022-08-18,8.91,1,0.99,Free Me
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Over And Out
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Disenchanted Lullaby
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,"Hey, Johnny Park!"
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Walking After You
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Summer Love
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Come Fly With Me
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Nervosa
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Meu Guarda-Chuva
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Juazeiro
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Lamento Sertanejo
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Estrela (Live)
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Lamento De Carnaval
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Beira Mar
Fynn,Zimmermann,fzimmermann@yahoo.de,2022-08-23,13.86,1,0.99,Straight Out Of Line
Joakim,Johansson,joakim.johansson@yahoo.se,2022-08-31,0.99,1,0.99,Holiday
Emma,Jones,emma_jones@hotmail.com,2022-09-13,1.98,1,0.99,Boulevard Of Broken Dreams
Emma,Jones,emma_jones@hotmail.com,2022-09-13,1.98,1,0.99,Are We The Waiting
Steve,Murray,steve.murray@yahoo.uk,2022-09-13,1.98,1,0.99,Give Me Novacaine
Steve,Murray,steve.murray@yahoo.uk,2022-09-13,1.98,1,0.99,Extraordinary Girl
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,Wake Me Up When September Ends
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,Whatsername
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,It's So Easy
Diego,Gutiérrez,diego.gutierrez@yahoo.ar,2022-09-14,3.96,1,0.99,Out Ta Get Me
Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,Think About You
Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,Rocket Queen
Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,Don't Cry (Original)
Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,Back off Bitch
Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,Garden of Eden
Luís,Gonçalves,luisg@embraer.com.br,2022-09-15,5.94,1,0.99,Coma
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Shotgun Blues
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,You Could Be Mine
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Deep Waters
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Thinking 'Bout Tomorrow
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Brighter Than a Thousand Suns
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Lord of Light
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Transylvania
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,2 Minutes To Midnight
Astrid,Gruber,astrid.gruber@apple.at,2022-09-18,8.91,1,0.99,Wasting Love
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Ghost Of The Navigator
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Wildest Dreams
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Age Of Innocence
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Chains Of Misery
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,05 - Phantom of the Opera
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Genghis Khan
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,The Trooper
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Running Free
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,From Here To Eternity
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Heaven Can Wait
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Holy Smoke
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Where Eagles Dare
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,Aces High
Frank,Harris,fharris@google.com,2022-09-23,13.86,1,0.99,The Wicker Man
Edward,Francis,edfrancis@yachoo.ca,2022-10-01,0.99,1,0.99,The Number Of The Beast
Martha,Silk,marthasilk@gmail.com,2022-10-14,1.98,1,0.99,Hallowed Be Thy Name
Martha,Silk,marthasilk@gmail.com,2022-10-14,1.98,1,0.99,Sanctuary
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-10-14,1.98,1,0.99,Moonchild
Ellie,Sullivan,ellie.sullivan@shaw.ca,2022-10-14,1.98,1,0.99,Can I Play With Madness
Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,Seventh Son of a Seventh Son
Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,The Clairvoyant
Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,Caught Somewhere in Time
Madalena,Sampaio,masampaio@sapo.pt,2022-10-15,3.96,1,0.99,Sea of Madness
Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,De Ja Vu
Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,Gangland
Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,The Number Of The Beast
Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,Man On The Edge
Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,Judgement Of Heaven
Camille,Bernard,camille.bernard@yahoo.fr,2022-10-16,5.94,1,0.99,The Unbeliever
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,The Educated Fool
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,Out Of Sight
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,Get Up (I Feel Like Being A) Sex Machine
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,It's Too Funky In Here
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,Too Young To Die
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,Blow Your Mind
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,Soul Education
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,King For A Day
Ladislav,Kovács,ladislav_kovacs@apple.hu,2022-10-19,8.91,1,0.99,Manifest Destiny
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Rollover D.J.
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Lazy Gun
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Fire
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Highway Chile
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Midnight
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Charles Anjo 45
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Vou Pra Ai
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Onibusfobia
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Papelão
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Hot Rockin'
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Ram It Down
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Sure Know Something
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Rock And Roll All Nite
Steve,Murray,steve.murray@yahoo.uk,2022-10-24,13.86,1,0.99,Whole Lotta Love (Medley)
Kara,Nielsen,kara.nielsen@jubii.dk,2022-11-01,0.99,1,0.99,Dancing Days
Eduardo,Martins,eduardo@woodstock.com.br,2022-11-14,1.98,1,0.99,D'Yer Mak'er
Eduardo,Martins,eduardo@woodstock.com.br,2022-11-14,1.98,1,0.99,No Quarter
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-11-14,1.98,1,0.99,In The Evening
Roberto,Almeida,roberto.almeida@riotur.gov.br,2022-11-14,1.98,1,0.99,Fool In The Rain
Mark,Philips,mphilips12@shaw.ca,2022-11-15,3.96,1,0.99,Carouselambra
Mark,Philips,mphilips12@shaw.ca,2022-11-15,3.96,1,0.99,I'm Gonna Crawl
Mark,Philips,mphilips12@shaw.ca,2022-11-15,3.96,1,0.99,Rock & Roll
Mark,Philips,mphilips12@shaw.ca,2022-11-15,3.96,1,0.99,Stairway To Heaven
Michelle,Brooks,michelleb@aol.com,2022-11-16,5.94,1,0.99,When The Levee Breaks
Michelle,Brooks,michelleb@aol.com,2022-11-16,5.94,1,0.99,Dazed and Confused
Michelle,Brooks,michelleb@aol.com,2022-11-16,5.94,1,0.99,I Can't Quit You Baby
